,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
197,0.56,0.394,-15.591,0.0304,0.773,0.912,0.104,0.828,104.16,4ia12bEZiu5Z8yjFLeJJSK,138000
198,0.367,0.349,-15.256,0.0532,0.872,0.74,0.1,0.244,127.044,7CcqOJJOMBEDORXJzkDdjP,347000
199,0.174,0.467,-15.076,0.0419,0.243,0.801,0.12,0.439,79.69,178vKQQWRflLy5Qu3Y58y7,152000
200,0.541,0.266,-17.183,0.0393,0.914,0.827,0.0833,0.377,118.567,2m5NG4uByV1swScDdW0bLJ,271000
201,0.396,0.313,-15.022,0.0517,0.861,0.883,0.107,0.498,137.982,1ss6Agga1987jyG8ptdvL3,186000
202,0.453,0.238,-21.711,0.0433,0.791,0.63,0.174,0.396,121.888,09epuFD5HMvQynswLkvaLj,262813
203,0.179,0.322,-18.201,0.0431,0.215,0.654,0.137,0.728,112.959,0Zj4TicSLt23UlNd72ykdI,199120
204,0.309,0.39,-17.219,0.0353,0.913,0.247,0.0659,0.85,124.143,34X8b09rVcQUwx5vKwaZBQ,276667
205,0.47,0.304,-16.587,0.0373,0.711,0.93,0.316,0.499,136.038,2kkcbZ8ldVHZ7D3WjAlNWU,147280
206,0.515,0.329,-10.295,0.0279,0.545,0.952,0.117,0.543,144.34,5UO0mq9xiBiwwfA91u8YQn,139337
207,0.361,0.305,-15.476,0.038,0.772,0.74,0.0823,0.322,118.809,3CrADAaA0k9dJiQv0ibM3g,225493
208,0.364,0.296,-15.033,0.0424,0.658,0.0676,0.323,0.357,129.383,3bsGu9uiwqybcfXD4zKYmf,100693
